source,target,season,team
Kyle Lowry,Cory Joseph,2015-16,TOR
Kyle Lowry,DeMar DeRozan,2015-16,TOR
Kyle Lowry,Bismack Biyombo,2015-16,TOR
Kyle Lowry,Terrence Ross,2015-16,TOR
Norman Powell,Patrick Patterson,2015-16,TOR
Norman Powell,Jason Thompson,2015-16,TOR
Norman Powell,James Johnson,2015-16,TOR
Norman Powell,Jonas Valanciunas,2015-16,TOR
Norman Powell,Cory Joseph,2015-16,TOR
Norman Powell,DeMar DeRozan,2015-16,TOR
Norman Powell,Bismack Biyombo,2015-16,TOR
Norman Powell,Terrence Ross,2015-16,TOR
Patrick Patterson,Jason Thompson,2015-16,TOR
Patrick Patterson,James Johnson,2015-16,TOR
Patrick Patterson,Jonas Valanciunas,2015-16,TOR
Patrick Patterson,Cory Joseph,2015-16,TOR
Patrick Patterson,DeMar DeRozan,2015-16,TOR
Patrick Patterson,Bismack Biyombo,2015-16,TOR
Patrick Patterson,Terrence Ross,2015-16,TOR
Jason Thompson,James Johnson,2015-16,TOR
